id,@id,addr:city,addr:housenumber,addr:postcode,addr:street,alt_name,amenity,bench,bin,brand,brand:wikidata,bus,bus_stop,check_date:bin,check_date:lit,check_date:shelter,check_date:tactile_paving,covered,departures_board,description,former_name,highway,kerb,kerb:approach_aid,layer,level,lit,local_ref,material,name,name:en,name:es,network,network:short,network:wikidata,network:wikipedia,not:network:wikidata,note,opening_hours:covid19,operator,operator:short,operator:wikidata,operator:wikipedia,passenger_information_display,phone,public_transport,public_transport:version,ref,ref:signed,route,route_ref,seats,shade,shelter,source,source_ref,stop_id,surface,tactile_paving,towards,type,website,wheelchair,wheelchair:description,wikidata,wikipedia
node/6514715180,node/6514715180,,,,,,,no,no,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Vermont & 66th,,,"DASH;Metro Local",,"Q112028960;Q77610",,,,,"Los Angeles Department of Transportation;Los Angeles County Metropolitan Transportation Authority",,"Q3259703;Q3259702",,,,platform,,"5234;05669",,,,,,no,,,,,,,,,limited,seems to be a low curb,,
node/6517031942,node/6517031942,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Vermont & Florence,,,"Metro Local;Metro Rapid;DASH",,"Q77610;Q75436;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,yes,,,
node/6517031944,node/6517031944,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Vermont & Florence,,,"Metro Local;Metro Rapid;DASH",,"Q77610;Q75436;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,yes,,,,,,,,,yes,,,
node/6517051563,node/6517051563,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Vermont & 76th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,"05673",,,,,,no,,,"05673",,,,,,yes,,,
node/6517051564,node/6517051564,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Vermont & 76th,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6517051565,node/6517051565,,,,,,,yes,no,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Vermont & 76th,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,yes,,,
node/6517054706,node/6517054706,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Vermont & 74th,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,"5232",,,,,,no,,,,,,,,,yes,low curb,,
node/6517054708,node/6517054708,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Vermont & 74th,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,"5243",,,,,,no,,,,,,,,,yes,low curb,,
node/6517445024,node/6517445024,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Vermont & 79th,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,"05674",,,,,,no,,,,,,,,,yes,,,
node/6517445026,node/6517445026,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Vermont & 79th,,,"DASH;Metro Local",,"Q112028960;Q77610",,,,,"Los Angeles Department of Transportation;Los Angeles County Metropolitan Transportation Authority",,"Q3259703;Q3259702",,,,platform,,"14059",,,,,,no,,,,,,,,,yes,,,
node/6517473099,node/6517473099,,,,,,,no,no,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Vermont & 81st,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,"05676;5229",,,,,,no,,,,,,,,,limited,low curb,,
node/6522414637,node/6522414637,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,,,,"Metro Local;Commuter Express",,"Q77610;Q112028995",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,,,,,,,,,,,,,
node/6522454727,node/6522454727,,,,,,,no,no,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Vermont & 81st,,,"DASH;Metro Local",,"Q112028960;Q77610",,,,,"Los Angeles Department of Transportation;Los Angeles County Metropolitan Transportation Authority",,"Q3259703;Q3259702",,,,platform,,"5246;14061",,,,,,no,,,,,,,,,limited,low curb,,
node/6538319260,node/6538319260,,,,,,,no,no,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Vermont & 83rd,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,"14062",,,,,,no,,,,,,,,,,,,
node/6538319262,node/6538319262,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Vermont & 83rd,,,"DASH;Metro Local",,"Q112028960;Q77610",,,,,"Los Angeles Department of Transportation;Los Angeles County Metropolitan Transportation Authority",,"Q3259703;Q3259702",,,,platform,,,,,,,,no,,,,,,,,,yes,,,
node/6543699871,node/6543699871,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Vermont & Manchester,,,Metro Rapid,,Q75436,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,"754",,,no,,,,,,,,,,,,
node/6543699873,node/6543699873,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Vermont & Manchester,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6543699874,node/6543699874,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Vermont & Manchester,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6546275095,node/6546275095,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Vermont & Manchester,,,"Metro Local;Metro Rapid;DASH",,"Q77610;Q75436;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6546281162,node/6546281162,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Vermont & 88th,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,"05678",,,,,,no,,,,,,,,,,,,
node/6546997731,node/6546997731,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Vermont & 90th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6548591430,node/6548591430,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Vermont & Colden,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6548658451,node/6548658451,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Vermont & 92nd,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,yes,,,
node/6548678679,node/6548678679,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Vermont & 94th,,,"DASH;Metro Local",,"Q112028960;Q77610",,,,,"Los Angeles Department of Transportation;Los Angeles County Metropolitan Transportation Authority",,"Q3259703;Q3259702",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6550520886,node/6550520886,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Century & Vermont,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,"117",,,no,,,,,,,,,,,,
node/6550520888,node/6550520888,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Vermont & Century,,,"Metro Local;Metro Rapid",,"Q77610;Q75436",,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,"204;754",,,no,,,,,,,,,,,,
node/6610431865,node/6610431865,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Orlando,,,,,,,,,,"Metro;LADOT",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610431866,node/6610431866,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Orlando,,,,,,,,,,"Metro;LADOT",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610431867,node/6610431867,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Harper,,,,,,,,,,"Metro;LADOT",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610431868,node/6610431868,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Harper,,,,,,,,,,"Metro;LADOT",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610431869,node/6610431869,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Crescent Heights,,,,,,,,,,"Metro;LADOT",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610431870,node/6610431870,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Crescent Heights,,,,,,,,,,"Metro;LADOT",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610431871,node/6610431871,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & Melrose,,,,,,,,,,"Metro;LADOT",,"Q3259702;Q3259703",,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/6610431872,node/6610431872,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & Melrose,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,no,,,,,,,
node/6610431873,node/6610431873,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Fairfax,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/6610431874,node/6610431874,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Fairfax,,,,,,,,,,"Metro;LADOT",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610431875,node/6610431875,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Fairfax,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,"10",,,,,,yes,,,,,no,,,,,,,
node/6610431876,node/6610431876,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Ogden,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,no,,,,,,,
node/6610431877,node/6610431877,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Ogden,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610431878,node/6610431878,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Spaulding,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,no,,,,,,,
node/6610431879,node/6610431879,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Spaulding,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/6610431880,node/6610431880,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Gardner,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610431881,node/6610431881,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Gardner,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610431882,node/6610431882,,,,,,,yes,no,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Martel,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,no,,,,,,,
node/6610431883,node/6610431883,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Martel,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610431884,node/6610431884,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Poinsettia,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610466525,node/6610466525,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Windsor,,,"DASH;DASH Northbound",,,,,,,"Metro;LADOT",,"Q3259702;Q3259703",,,,platform,,"2537",,,,,,yes,,,,,,,,,,,,
node/6610466526,node/6610466526,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Bronson,,,"DASH;DASH Southbound",,,,,,,"Metro;LADOT",,"Q3259702;Q3259703",,,,platform,,"2510",,,,,,no,,,,,,,,,,,,
node/6610466527,node/6610466527,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Bronson,,,"DASH;DASH Northbound",,,,,,,"Metro;LADOT",,"Q3259702;Q3259703",,,,platform,,"2536",,,,,,no,,,,,,,,,,,,
node/6610466528,node/6610466528,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Van Ness,,,"DASH;DASH Southbound",,,,,,,"Metro;LADOT",,"Q3259702;Q3259703",,,,platform,,"2511",,,,,,yes,,,,,,,,,,,,
node/6610466529,node/6610466529,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Van Ness,,,"DASH;DASH Northbound",,,,,,,"Metro;LADOT",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610466530,node/6610466530,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Wilton,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610466531,node/6610466531,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Wilton,,,"DASH;DASH Northbound",,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,"2534",,,,,,no,,,,,,,,,,,,
node/6610466532,node/6610466532,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Wilton,,,,,,,,,,"Metro;LADOT",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610466533,node/6610466533,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Western,,,Metro Express,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/6610466534,node/6610466534,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Western,,,"DASH;DASH Northbound",,,,,,,"Metro;LADOT",,"Q3259702;Q3259703",,,,platform,,"2533",,,,,,no,,,,,,,,,,,,
node/6610466535,node/6610466535,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Harvard,,,Metro Express,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610466536,node/6610466536,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Harvard,,,Metro Express,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610466537,node/6610466537,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Normandie,,,Metro Express,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610466538,node/6610466538,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Normandie,,,Metro Express,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610466539,node/6610466539,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Alexandria,,,Metro Express,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610466540,node/6610466540,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Alexandria,,,Metro Rapid,,Q75436,,Q77610,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610466541,node/6610466541,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Heliotrope,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610466542,node/6610466542,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Heliotrope,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610466543,node/6610466543,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Madison,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610466544,node/6610466544,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Madison,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610466545,node/6610466545,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Virgil,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610466546,node/6610466546,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Virgil,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610471685,node/6610471685,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Poinsettia,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610471686,node/6610471686,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,La Brea & Melrose,,,"Metro Local;AVTA",,,,,,,"Metro;AVTA",,Q3259702,,,,platform,,"3642",,,,,,yes,,,,,no,,,,,,,
node/6610471687,node/6610471687,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & La Brea,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610471688,node/6610471688,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Orange,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610471689,node/6610471689,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Orange,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610471690,node/6610471690,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Highland,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/6610471691,node/6610471691,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Highland,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/6610471692,node/6610471692,,,,,,,no,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & June,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610471693,node/6610471693,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & June,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610471694,node/6610471694,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Wilcox,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610471695,node/6610471695,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Wilcox,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610471696,node/6610471696,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Cahuenga,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610471697,node/6610471697,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Cahuenga,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610471698,node/6610471698,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Vine & Melrose,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610471699,node/6610471699,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Rossmore & Melrose,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/6610471700,node/6610471700,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Vine,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/6610471701,node/6610471701,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Arden,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610471702,node/6610471702,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Larchmont,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/6610471703,node/6610471703,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Larchmont,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/6610471704,node/6610471704,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Gower,,,"DASH;DASH Northbound",,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,"2538",,,,,,yes,,,,,,,,,,,,
node/6610471705,node/6610471705,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Beachwood,,,"DASH;DASH Southbound",,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,"2508",,,,,,no,,,,,,,,,,,,
node/6610471706,node/6610471706,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Melrose & Windsor,,,"DASH;DASH Southbound",,,,,,,"Metro;LADOT",,"Q3259702;Q3259703",,,,platform,,"2509",,,,,,yes,,,,,,,,,,,,
node/6639543634,node/6639543634,,,,,,,no,no,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Vermont & 103rd,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,yes,,,
node/6639573849,node/6639573849,,,,,,,yes,no,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Vermont & 104th Place,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,yes,,,
node/6641988358,node/6641988358,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Vermont & 108th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,yes,,,
node/6642018074,node/6642018074,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Vermont & 110th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,yes,,,
node/6642024147,node/6642024147,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Vermont/Athens Station,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,"204;206",,,no,,,,,,,,,yes,,,
node/6642030677,node/6642030677,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Vermont & Imperial,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,"204",,,yes,,,,,,,,,yes,,,
